id,cliente_id,fecha,estado,total
5185,134,2024-02-09,cancelado,4179.52
5186,1047,2025-05-27,pagado,2346.94
5187,467,2024-01-03,cancelado,1415.8
5188,1954,2024-09-22,cancelado,3641.47
5189,1801,2024-03-12,entregado,1294.35
5190,1989,2025-11-21,cancelado,2479.66
5191,827,2025-07-02,entregado,934.88
5192,1315,2025-11-05,pendiente,472.04
5193,1773,2024-12-24,pagado,546.99
5194,1429,2024-09-23,enviado,363.09
5195,334,2025-11-30,pagado,2862.95
5196,1685,2026-02-02,pagado,2017.38
5197,1983,2024-02-16,cancelado,300.57
5198,1806,2025-01-28,enviado,2707.65
5199,1861,2024-08-01,entregado,4070.8
5200,737,2025-10-09,entregado,214.44
5201,1231,2025-08-15,entregado,3220.3
5202,946,2026-01-29,enviado,1341.89
5203,1914,2024-09-03,entregado,1940.63
5204,325,2025-11-24,enviado,714.29
5205,766,2025-06-30,pendiente,3280.22
5206,94,2024-08-15,entregado,3285.61
5207,350,2026-02-13,enviado,1312.61
5208,1110,2024-12-27,pendiente,3871.9
5209,756,2024-10-14,enviado,3091.76
5210,967,2025-04-01,pagado,3997.85
5211,256,2024-01-09,cancelado,2087.03
5212,810,2024-10-26,pagado,53.58
5213,499,2024-11-04,pagado,3822.41
5214,1780,2026-01-08,entregado,1357.14
5215,90,2025-01-17,pagado,3624.67
5216,1655,2024-10-06,entregado,1378.0
5217,1028,2024-06-23,enviado,1313.94
5218,133,2024-11-11,pagado,317.37
5219,250,2025-02-22,entregado,3585.57
5220,1299,2026-02-10,cancelado,3374.88
5221,733,2024-08-12,pendiente,3822.25
5222,115,2025-02-27,pendiente,1886.94
5223,44,2024-06-02,cancelado,1894.75
5224,550,2024-11-22,cancelado,2878.06
5225,343,2025-07-02,pagado,211.78
5226,151,2025-02-20,cancelado,4166.1
5227,60,2024-01-10,enviado,1817.39
5228,1861,2024-01-11,pagado,1135.26
5229,452,2024-12-09,entregado,114.3
5230,1124,2025-11-02,pendiente,3634.39
5231,1546,2025-08-18,enviado,913.03
5232,1279,2024-05-02,enviado,2963.57
5233,156,2024-01-18,pagado,2165.1
5234,1352,2025-01-26,entregado,3428.74
5235,287,2025-07-18,pagado,1391.51
5236,596,2024-11-11,cancelado,746.97
5237,341,2024-09-25,pagado,3396.15
5238,516,2024-01-05,cancelado,4004.99
5239,1272,2024-10-11,enviado,1943.13
5240,1580,2024-02-12,entregado,1325.06
5241,267,2025-11-07,pendiente,1460.66
5242,1443,2024-03-09,cancelado,3627.6
5243,370,2025-03-18,entregado,2277.37
5244,211,2025-06-12,pendiente,3029.52
5245,1859,2025-01-31,cancelado,3320.45
5246,1865,2024-07-13,enviado,3874.58
5247,680,2024-06-28,pendiente,697.13
5248,669,2025-02-19,pagado,3440.48
5249,1398,2024-04-01,pendiente,1442.71
5250,30,2025-06-30,pendiente,3834.4
5251,1159,2024-08-19,cancelado,254.64
5252,682,2025-05-04,pagado,3035.64
5253,1408,2024-10-31,entregado,4051.83
5254,12,2026-01-17,pagado,2188.27
5255,597,2024-02-13,cancelado,1928.3
5256,145,2025-09-20,pagado,449.11
5257,159,2024-12-04,enviado,91.89
5258,58,2025-04-30,pagado,599.32
5259,1690,2024-08-14,pendiente,3708.89
5260,912,2024-10-10,pagado,388.41
5261,1112,2025-05-22,entregado,2198.65
5262,635,2025-12-07,pendiente,2993.8
5263,878,2025-05-10,pagado,1373.5
5264,203,2024-05-18,cancelado,466.86
5265,1513,2025-04-15,pagado,541.64
5266,293,2024-06-17,cancelado,3451.24
5267,901,2025-01-19,entregado,4063.86
5268,870,2026-02-25,pendiente,489.97
5269,90,2025-02-15,pagado,1799.21
5270,1933,2025-11-30,pendiente,87.25
5271,195,2026-02-17,entregado,1398.66
5272,1302,2024-01-18,entregado,286.24
5273,1238,2025-06-22,enviado,3600.47
5274,1399,2024-12-05,pendiente,837.89
5275,1468,2024-10-31,pendiente,1031.69
5276,660,2025-07-01,entregado,1618.19
5277,1076,2024-03-12,pagado,3088.19
5278,1580,2025-01-16,entregado,2626.8
5279,1305,2025-10-23,pendiente,296.26
5280,409,2024-03-28,enviado,43.12
5281,1988,2024-01-13,pendiente,1547.22
5282,1972,2024-12-21,cancelado,3019.66
5283,469,2024-08-05,pagado,660.71
5284,881,2026-02-05,entregado,2591.66
5285,1838,2025-12-20,enviado,3080.17
5286,1282,2025-08-15,pendiente,2655.38
5287,1950,2025-05-17,pendiente,1569.95
5288,339,2024-04-26,pagado,3289.3
5289,328,2025-08-14,cancelado,2093.72
5290,271,2024-12-19,enviado,4084.8
5291,565,2026-02-22,pendiente,149.15
5292,249,2025-03-22,cancelado,763.91
5293,949,2024-12-22,pendiente,508.76
5294,841,2024-09-23,entregado,2980.99
5295,1367,2025-07-12,pagado,2068.64
5296,796,2024-09-30,pagado,2056.01
5297,1923,2025-12-08,pagado,1027.21
5298,1626,2024-01-11,pendiente,2790.02
5299,54,2024-07-11,entregado,69.46
5300,1834,2024-04-09,enviado,3068.93
5301,279,2024-10-08,pagado,669.51
5302,1683,2024-11-18,enviado,1508.37
5303,948,2024-07-10,pendiente,1716.3
5304,252,2025-06-09,pendiente,4094.04
5305,1882,2026-03-03,pendiente,2466.39
5306,1585,2024-08-04,enviado,1264.44
5307,1640,2025-07-23,pendiente,3971.93
5308,1457,2025-12-11,pagado,414.68
5309,364,2024-01-03,pagado,3912.17
5310,1246,2024-11-04,pendiente,1494.42
5311,1376,2024-07-27,enviado,1367.35
5312,160,2024-02-18,pendiente,1311.58
5313,37,2024-12-29,entregado,4147.75
5314,1905,2025-11-20,pendiente,2582.49
5315,1015,2024-02-15,cancelado,3340.0
5316,1205,2024-01-12,enviado,3091.66
5317,880,2024-06-18,entregado,1740.41
5318,1634,2024-06-12,entregado,3858.71
5319,662,2025-10-12,cancelado,377.01
5320,552,2025-09-08,cancelado,445.88
5321,1912,2024-09-01,pagado,3292.84
5322,1717,2025-09-17,cancelado,1696.43
5323,202,2025-03-07,pagado,1775.99
5324,1294,2024-03-05,cancelado,3077.68
5325,853,2025-09-14,pagado,3967.65
5326,1504,2024-07-11,entregado,3173.5
5327,513,2024-12-18,pagado,2017.89
5328,1516,2025-10-14,cancelado,3506.13
5329,775,2026-01-18,enviado,2561.66
5330,1509,2024-08-09,pagado,1561.65
5331,566,2024-06-21,cancelado,3063.69
5332,1429,2025-08-14,entregado,1478.09
5333,1399,2026-01-02,cancelado,3051.68
5334,198,2025-01-02,cancelado,2763.55
5335,1593,2024-03-10,entregado,3088.14
5336,1093,2025-10-26,pagado,2118.41
5337,438,2024-01-05,pendiente,631.38
5338,1896,2025-01-30,entregado,226.86
5339,476,2025-09-04,cancelado,1350.85
5340,43,2025-09-13,entregado,1334.37
5341,555,2024-05-17,pagado,2111.97
5342,1369,2024-10-23,entregado,2632.71
5343,131,2026-01-30,entregado,2391.34
5344,1402,2025-06-04,cancelado,4179.68
5345,1562,2025-09-02,pagado,3466.47
5346,879,2025-12-18,cancelado,2647.77
5347,1588,2024-09-26,entregado,965.16
5348,1439,2025-05-12,pendiente,2998.64
5349,1851,2024-04-20,pagado,1933.77
5350,353,2024-07-31,enviado,3086.41
5351,1703,2024-03-19,pendiente,146.15
5352,589,2025-02-20,enviado,79.2
5353,1950,2024-04-21,enviado,3095.19
5354,671,2025-09-04,cancelado,963.35
5355,1073,2024-04-27,enviado,2480.79
5356,1231,2025-06-06,enviado,1492.26
5357,1527,2025-07-23,cancelado,3437.6
5358,484,2024-08-11,enviado,3530.69
5359,858,2025-06-15,pagado,1434.44
5360,112,2024-10-13,entregado,4044.5
5361,1549,2024-03-31,pagado,877.28
5362,1786,2024-04-09,pagado,1385.17
5363,10,2025-08-02,enviado,4147.43
5364,1350,2025-11-24,pagado,940.02
5365,921,2025-06-12,pendiente,2756.44
5366,533,2025-01-06,pagado,782.43
5367,26,2025-10-22,pendiente,1695.51
5368,1878,2024-01-23,enviado,863.03
5369,1750,2025-12-11,entregado,738.84
5370,1001,2024-11-21,cancelado,837.78
5371,341,2024-11-23,enviado,1973.33
5372,1277,2024-01-06,cancelado,1852.69
5373,98,2024-09-17,enviado,277.29
5374,794,2024-07-28,entregado,2483.17
5375,738,2025-07-29,entregado,187.05
5376,9,2024-11-05,pagado,3286.08
5377,665,2024-04-08,enviado,1653.02
5378,694,2025-12-23,pendiente,2538.59
5379,1805,2026-02-20,cancelado,1658.95
5380,1754,2024-07-07,cancelado,3655.0
5381,1351,2025-12-23,pagado,3838.77
5382,112,2026-02-25,pagado,2115.96
5383,907,2026-02-24,entregado,2980.76
5384,1160,2024-10-25,pendiente,2888.94
5385,1263,2024-10-15,cancelado,1627.9
5386,896,2026-02-11,pendiente,2847.69
5387,1791,2025-06-01,pagado,847.94
5388,1741,2025-07-08,pendiente,3756.28
5389,1159,2024-04-27,entregado,3279.25
5390,748,2026-03-09,pagado,2653.49
5391,1821,2024-11-24,enviado,3563.78
5392,1730,2024-09-11,entregado,2117.87
5393,341,2025-08-03,cancelado,2578.91
5394,1610,2026-01-02,entregado,4196.91
5395,1999,2024-04-18,entregado,143.62
5396,1614,2025-02-06,enviado,3458.37
5397,1808,2024-02-11,enviado,2214.18
5398,1803,2025-10-18,cancelado,646.27
5399,780,2026-02-10,pagado,4048.37
5400,143,2025-12-19,cancelado,3518.9
5401,391,2024-09-14,pagado,4198.11
5402,1794,2024-12-03,cancelado,2909.55
5403,1896,2024-08-06,pendiente,3552.36
5404,390,2024-02-14,enviado,598.2
5405,1550,2026-02-13,pagado,529.29
5406,632,2024-01-12,entregado,1472.52
5407,515,2024-07-27,pendiente,1922.82
5408,411,2026-03-01,cancelado,644.25
5409,1992,2024-03-14,entregado,655.86
5410,1054,2024-07-13,cancelado,2046.78
5411,910,2024-01-29,enviado,2546.71
5412,1714,2025-03-18,enviado,3146.99
5413,1541,2024-01-30,entregado,1980.88
5414,864,2025-11-01,pendiente,322.63
5415,1095,2025-05-13,cancelado,1329.01
5416,961,2025-03-07,pendiente,1147.27
5417,1923,2025-04-05,entregado,3062.12
5418,931,2024-01-23,pagado,3603.78
5419,727,2024-09-05,enviado,2985.27
5420,1369,2024-05-29,enviado,3842.64
5421,1814,2024-01-17,enviado,2454.0
5422,1910,2024-12-25,pendiente,4109.82
5423,400,2024-09-13,cancelado,3096.97
5424,1524,2024-03-27,enviado,2065.91
5425,1620,2024-01-09,cancelado,2418.19
5426,1898,2026-01-19,pagado,2879.99
5427,1936,2024-05-22,entregado,4053.04
5428,667,2024-10-02,pendiente,3962.85
5429,1598,2024-12-31,pendiente,1407.08
5430,1387,2025-08-27,pendiente,1724.4
5431,106,2024-11-18,pagado,3362.28
5432,17,2025-12-29,cancelado,3681.45
5433,1152,2024-01-04,cancelado,1242.63
5434,1439,2025-10-13,cancelado,2887.0
5435,372,2024-07-12,pendiente,29.77
5436,88,2024-03-30,cancelado,1327.2
5437,862,2024-12-01,pagado,2706.86
5438,902,2025-09-10,entregado,3987.77
5439,959,2025-02-22,entregado,1495.69
5440,1354,2024-09-01,enviado,1343.03
5441,324,2024-07-05,enviado,1172.88
5442,1473,2024-08-22,pendiente,2561.14
5443,518,2025-11-17,pendiente,873.37
5444,1212,2025-12-16,cancelado,3947.07
5445,1830,2025-01-13,pendiente,4031.27
5446,1173,2025-01-02,pendiente,3154.99
5447,634,2024-04-01,entregado,217.03
5448,86,2024-03-11,cancelado,1061.12
5449,629,2026-01-07,entregado,2359.25
5450,874,2024-08-25,entregado,1929.93
5451,1353,2025-11-17,cancelado,674.75
5452,574,2025-12-08,cancelado,3210.22
5453,1212,2025-06-30,pendiente,1895.46
5454,1538,2024-11-12,enviado,3412.32
5455,271,2024-02-09,cancelado,2134.47
5456,68,2024-07-19,pendiente,2161.19
5457,502,2025-02-20,pendiente,1437.28
5458,392,2025-01-22,pendiente,104.16
5459,1966,2024-08-15,enviado,2770.25
5460,1699,2025-02-06,enviado,208.38
5461,1614,2025-04-24,entregado,1420.55
5462,134,2025-01-17,pagado,882.53
5463,1047,2024-01-20,cancelado,3503.66
5464,1985,2024-12-04,pagado,3287.12
5465,322,2025-11-19,enviado,1480.26
5466,668,2025-09-17,cancelado,1044.6
5467,330,2024-05-01,enviado,1637.55
5468,956,2025-03-19,enviado,3870.59
5469,1657,2024-04-13,pendiente,3023.64
5470,1522,2025-06-20,cancelado,892.47
5471,1537,2025-10-30,cancelado,1740.81
5472,850,2024-07-09,enviado,3403.72
5473,1001,2024-05-31,enviado,2516.19
5474,449,2025-03-14,enviado,3857.52
5475,1263,2026-02-17,pendiente,1001.23
5476,1053,2025-01-04,entregado,1933.21
5477,673,2025-02-11,pagado,397.41
5478,1057,2026-01-01,pendiente,1764.85
5479,1985,2024-01-05,pendiente,3903.2
5480,1481,2026-01-26,pendiente,3700.66
5481,1768,2024-12-07,enviado,2784.07
5482,962,2025-03-12,enviado,3293.83
5483,3,2025-05-26,pendiente,313.9
5484,485,2024-10-06,entregado,477.65
5485,384,2025-07-16,pagado,94.89
5486,646,2024-05-10,pagado,922.4
5487,780,2024-02-03,pagado,3800.68
5488,1816,2025-08-04,cancelado,2859.48
5489,549,2024-08-06,enviado,1905.12
5490,39,2024-03-28,pendiente,471.98
5491,517,2024-07-14,entregado,3352.81
5492,658,2025-09-28,entregado,3796.69
5493,1589,2025-04-03,entregado,240.43
5494,939,2024-10-05,pagado,3653.14
5495,1408,2026-01-26,cancelado,3234.33
5496,1257,2024-09-05,pendiente,3918.77
5497,1312,2024-09-23,entregado,937.9
5498,583,2024-06-24,pendiente,635.22
5499,388,2025-07-23,pagado,2964.3
5500,1687,2024-04-29,pagado,23.59
5501,918,2025-09-30,cancelado,1385.97
5502,309,2025-02-02,pagado,3729.57
5503,419,2024-06-05,pagado,3173.31
5504,689,2025-04-20,cancelado,2849.24
5505,1193,2024-04-24,enviado,2220.29
5506,1680,2025-09-02,pendiente,1170.84
5507,1195,2024-04-29,enviado,580.79
5508,315,2024-04-24,pagado,258.14
5509,113,2025-11-08,cancelado,2254.24
5510,1006,2024-02-08,pagado,3981.39
5511,793,2025-01-27,pagado,465.78
5512,1166,2024-03-08,pendiente,1198.72
5513,618,2026-01-27,enviado,1238.49
5514,306,2024-03-15,enviado,175.37
5515,796,2024-10-09,enviado,2003.51
5516,1670,2025-01-20,entregado,669.16
5517,1503,2025-11-29,pendiente,736.24
5518,1805,2025-10-11,enviado,2258.77
5519,339,2024-06-08,pagado,1264.88
5520,1282,2025-04-09,pagado,874.42
5521,270,2024-08-31,enviado,1647.45
5522,1215,2025-10-08,pagado,3144.6
5523,1244,2024-08-10,enviado,2853.41
5524,698,2024-03-22,pagado,2210.87
5525,517,2025-11-26,pendiente,875.54
5526,1566,2024-10-22,pagado,1472.58
5527,531,2024-12-06,enviado,1266.95
5528,1176,2024-03-19,cancelado,2854.38
5529,1860,2024-04-01,cancelado,4062.29
5530,175,2025-01-11,pagado,502.8
5531,1048,2024-02-13,cancelado,1244.04
5532,1895,2025-05-30,cancelado,876.47
5533,386,2025-08-08,pendiente,1739.66
5534,98,2024-11-11,pagado,1636.44
5535,1606,2024-06-01,entregado,602.35
5536,134,2024-07-06,cancelado,143.66
5537,1217,2025-02-17,pagado,1198.78
5538,1684,2024-09-10,pagado,1676.77
5539,925,2024-12-10,pagado,1643.12
5540,878,2026-03-03,pagado,2563.99
5541,1654,2026-01-05,pagado,561.49
5542,1988,2025-05-27,pendiente,2423.41
5543,1380,2025-10-16,cancelado,3998.43
5544,10,2025-06-09,pagado,643.09
5545,1852,2026-03-02,pendiente,1500.15
5546,1529,2024-12-26,pagado,91.87
5547,990,2026-01-19,entregado,464.94
5548,327,2024-02-16,pagado,3825.48
5549,1533,2024-04-13,enviado,3811.87
5550,1189,2025-01-01,enviado,1517.39
5551,465,2024-10-17,enviado,3107.96
5552,1502,2026-01-29,pendiente,1428.12
5553,1521,2024-12-17,entregado,3944.87
5554,1156,2025-04-15,pendiente,1532.8
5555,671,2025-05-06,enviado,3030.42
5556,966,2024-10-16,entregado,2525.21
5557,1827,2024-09-14,enviado,814.01
5558,1067,2024-09-10,pagado,1817.4
5559,1312,2024-08-19,entregado,1761.33
5560,300,2024-03-14,entregado,2339.16
5561,1755,2025-06-26,pendiente,2881.77
5562,1037,2025-02-19,cancelado,3050.88
5563,29,2024-04-24,enviado,2582.26
5564,725,2025-11-05,pendiente,2519.65
5565,78,2024-02-01,pagado,1893.97
5566,426,2025-06-09,pagado,1263.71
5567,643,2024-07-02,enviado,3502.8
5568,1462,2024-05-07,entregado,1974.82
5569,486,2024-10-05,pagado,1272.89
5570,241,2025-02-19,entregado,2969.87
5571,1310,2025-05-02,enviado,329.82
5572,1494,2025-08-21,pendiente,3448.24
5573,1717,2025-03-18,entregado,3110.58
5574,1322,2025-08-15,pendiente,2435.46
5575,1780,2025-09-24,pendiente,1081.44
5576,1182,2024-11-04,enviado,1326.18
5577,290,2024-01-24,enviado,1672.94
5578,92,2025-02-07,enviado,1262.48
5579,683,2024-01-06,cancelado,1386.57
5580,9,2024-12-04,pagado,1226.76
5581,1128,2025-04-18,pendiente,2297.33
5582,1133,2026-01-25,cancelado,3823.79
5583,1434,2024-09-17,pendiente,944.44
5584,443,2025-04-29,pagado,3605.64
5585,1020,2025-03-03,cancelado,2504.02
5586,1556,2025-12-25,entregado,2762.16
5587,1541,2024-02-02,pendiente,258.57
5588,48,2025-02-21,pendiente,694.76
5589,474,2025-05-20,pendiente,2472.16
5590,1171,2024-04-06,cancelado,1134.4
5591,1698,2024-01-10,cancelado,2967.01
5592,416,2026-02-07,entregado,904.27
5593,522,2025-05-15,cancelado,3282.46
5594,996,2024-12-12,pagado,1539.8
5595,179,2024-01-24,pagado,1321.16
5596,270,2024-05-04,enviado,3293.65
5597,507,2024-11-28,entregado,4019.5
5598,785,2024-02-14,entregado,3035.04
5599,581,2025-12-28,cancelado,2772.25
5600,597,2025-10-14,cancelado,121.96
5601,1434,2025-07-20,pendiente,3534.83
5602,833,2024-01-21,pagado,571.42
5603,870,2026-01-21,pendiente,3922.96
5604,885,2024-12-30,pendiente,947.55
5605,1479,2025-07-07,cancelado,2021.84
5606,926,2025-11-25,entregado,3124.95
5607,203,2026-01-27,pendiente,2195.75
5608,1173,2024-09-13,pagado,4061.16
5609,27,2025-10-23,enviado,4199.17
5610,1264,2025-01-25,pendiente,1720.61
5611,1822,2025-03-22,pendiente,2324.77
5612,1091,2025-04-16,enviado,2977.07
5613,255,2025-08-21,enviado,1314.59
5614,1143,2025-11-13,pendiente,3816.25
5615,1044,2024-02-20,entregado,2770.99
5616,1645,2026-01-16,pendiente,524.27
5617,1049,2025-09-04,pendiente,2318.13
5618,1357,2024-01-25,entregado,3475.9
5619,1933,2025-05-01,enviado,1434.86
5620,1826,2025-10-24,enviado,1592.29
5621,441,2025-07-17,pagado,1531.59
5622,1777,2024-08-27,cancelado,60.53
5623,1589,2025-08-14,entregado,2723.37
5624,1816,2024-07-04,enviado,891.85
5625,865,2024-06-24,enviado,3208.19
5626,1525,2024-11-18,pagado,1032.63
5627,189,2026-02-20,pagado,838.8
5628,6,2025-11-30,cancelado,3196.46
5629,1060,2024-06-28,entregado,2443.78
5630,1271,2024-04-21,entregado,3970.79
5631,1130,2024-12-03,entregado,1711.59
5632,356,2025-02-16,entregado,4180.0
5633,847,2025-08-11,pagado,833.73
5634,1888,2025-04-22,cancelado,58.99
5635,1117,2024-12-28,entregado,2316.71
5636,2,2024-03-15,entregado,3778.86
5637,88,2025-07-25,pendiente,1140.79
5638,1252,2025-02-27,entregado,2632.36
5639,125,2025-02-05,pagado,2174.69
5640,546,2025-11-08,pagado,3702.56
5641,460,2024-05-24,cancelado,835.78
5642,1287,2024-01-31,entregado,3034.97
5643,572,2024-06-12,cancelado,1195.68
5644,177,2024-06-17,pendiente,3542.54
5645,638,2025-07-30,enviado,4113.57
5646,1495,2025-09-30,enviado,3144.45
5647,28,2024-03-07,cancelado,1018.57
5648,1839,2024-11-11,enviado,3178.75
5649,1552,2025-06-26,pendiente,1148.1
5650,1930,2024-01-05,cancelado,338.91
5651,1612,2025-10-18,entregado,2008.82
5652,37,2024-11-04,cancelado,3185.74
5653,283,2024-09-24,pendiente,3190.93
5654,1439,2025-11-03,pagado,2118.9
5655,107,2026-01-09,enviado,3357.69
5656,90,2025-02-10,enviado,1448.42
5657,851,2024-02-08,entregado,496.79
5658,1756,2025-10-03,enviado,3423.51
5659,270,2025-08-31,pagado,1403.37
5660,396,2025-10-13,enviado,442.22
5661,942,2024-06-28,entregado,1231.33
5662,1318,2024-04-14,cancelado,186.52
5663,1030,2024-03-11,pendiente,1439.76
5664,1819,2024-11-15,pagado,3893.55
5665,1457,2024-09-17,pendiente,2947.58
5666,1647,2024-03-03,enviado,3373.24
5667,677,2025-11-02,pendiente,3171.02
5668,1383,2024-11-17,entregado,588.98
5669,1695,2025-11-30,enviado,740.13
5670,684,2025-09-19,cancelado,2403.13
5671,1566,2024-01-23,entregado,3668.62
5672,340,2024-12-05,pagado,624.08
5673,733,2025-10-01,pagado,2758.32
5674,270,2025-05-24,cancelado,2090.24
5675,1732,2025-06-13,enviado,435.89
5676,834,2025-06-27,enviado,4036.86
5677,952,2025-01-11,enviado,3355.58
5678,1093,2024-02-24,cancelado,643.57
5679,147,2024-01-08,pendiente,1279.02
5680,1925,2025-06-10,enviado,129.1
5681,1044,2025-12-19,pagado,3115.26
5682,941,2025-04-19,pagado,38.99
5683,1776,2026-01-05,pagado,77.53
5684,1340,2024-09-01,entregado,3268.83
5685,274,2025-12-15,pagado,2330.42
5686,749,2024-10-22,cancelado,3436.14
5687,242,2025-09-16,enviado,3006.13
5688,442,2024-06-04,cancelado,1273.79
5689,1149,2026-01-06,enviado,599.7
5690,94,2024-11-25,cancelado,3700.78
5691,4,2025-07-28,cancelado,2057.86
5692,1021,2024-07-12,pendiente,344.86
5693,859,2024-08-09,cancelado,1842.21
5694,280,2024-10-11,entregado,2160.35
5695,1971,2024-12-27,pendiente,1890.6
5696,210,2025-10-30,pendiente,974.72
5697,566,2024-07-05,pendiente,622.42
5698,1029,2024-02-28,pendiente,256.71
5699,1962,2025-10-29,cancelado,920.68
5700,1999,2025-04-11,pagado,2631.12
5701,730,2024-10-04,pagado,3680.73
5702,816,2024-06-29,enviado,2145.04
5703,1867,2025-05-12,enviado,3134.18
5704,993,2024-04-14,enviado,1699.58
5705,576,2024-12-09,pagado,3912.42
5706,1972,2025-05-10,enviado,2165.72
5707,428,2026-01-06,pendiente,688.86
5708,853,2024-10-13,pagado,2313.98
5709,932,2026-02-19,entregado,1659.75
5710,690,2025-12-03,pagado,1990.86
5711,269,2025-02-23,pagado,4126.83
5712,629,2024-09-02,cancelado,1355.15
5713,31,2024-03-27,enviado,243.1
5714,775,2025-09-29,entregado,1454.2
5715,11,2025-12-07,entregado,1090.93
5716,1863,2025-07-09,cancelado,787.2
5717,1320,2025-03-25,enviado,3802.73
5718,363,2025-01-02,pendiente,3722.85
5719,1810,2025-03-05,enviado,1484.98
5720,820,2026-02-22,pendiente,3682.84
5721,1866,2025-02-21,cancelado,3188.05
5722,1752,2024-04-10,entregado,1027.56
5723,1415,2024-08-08,cancelado,1650.2
